Estado,Capital,Região metropolitana,Semana do mês,Mês,Situação do domícilio,Tipo da área,Idade,Sexo,Raça,Escolaridade,Sintoma: Febre,Sintoma:Tosse,Sintoma:Dor de garganta,Sintoma:Difilcudade de respiração,Sintoma:Dor de cabeça,Sintoma:Dor no peito,Sintoma:Náusea,Sintoma:Nariz entupido,Sintoma:Fadiga,Sintoma:Dor nos olhos,Sintoma:Perda de olfato,Sintoma:Dor muscular,Sintoma:Diárreia,Compareceu estabelecimento,Foi sedado/entubado,Plano de saúde,Resulado do exame,Medida de restrição,Trabalhou remotamente,Recebeu auxílio
1.0,1.0,0.9999729403737861,-0.0034338999309757303,6.780262761739543e-05,-0.09699874892512214,0.010939985393758875,0.07526992077198469,0.0010685696628570675,-0.2661161878436538,0.0744011101709072,0.0007045858422120801,-0.0014190356597365969,-0.0002457030053103941,-0.0020784549317225177,-0.0022473733122462393,-0.0009080131810450892,-0.001412554449164871,-0.0012220018560756942,-0.0024368508948412948,-0.0013893445442268889,-0.002212772871350668,-0.003438427419449864,-0.0015864208003304094,-0.004042024786783381,-0.004412980736790011,-0.1310184460572786,-0.07215371092482968,0.0018080744123449833,-0.029141957966828422,0.18853972749304443
1.0,1.0,1.0,0.0013696644460175053,-6.630217421287876e-05,0.04019650406805337,,0.07777753374570423,0.0018345118043830916,-0.21742565734728184,0.06690539438425246,-0.004191078240741143,-0.006237135537001698,-0.005032264330826938,-0.006510707363437683,-0.006809341356396052,-0.004749098605240013,-0.005753070247419144,-0.006469618222127518,-0.005959899193412048,-0.004670093517026027,-0.005429417399999704,-0.006489276747963752,-0.005065461491777336,-0.00976826259750297,-0.00382749307865107,-0.12484478555929603,-0.10479006266727095,0.025716692805800884,-0.061718001039492654,0.15274485008845393
0.9999729403737861,1.0,1.0,-0.0018284466477915952,0.0012884408887855452,-0.052147473700608356,0.054983002745770705,0.06441938215752692,-0.003962172621991356,-0.2520054501839638,0.05227766774190431,-0.005654044808634177,-0.007243558826942568,-0.006091653836186287,-0.009021224829212178,-0.009556278333998032,-0.0076684745936313765,-0.008284320242981796,-0.0074944289216088,-0.008184301290770192,-0.005060391729764237,-0.006311515925800181,-0.008248968570413923,-0.005673266221138713,-0.009616806645734196,-0.00562558689485528,-0.10720148870927054,-0.09539656932801469,0.01499633901432839,-0.05115874149871394,0.14875123387547629
-0.0034338999309757303,0.0013696644460175053,-0.0018284466477915952,1.0,-0.003796284346445413,-0.0012124869333738743,-0.0029085884333355577,0.003773815855823638,0.00016909943291770229,0.0012525499535268173,0.0008557387318583871,-0.00524713232626874,-0.004938308047297594,-0.0051021894174219755,-0.0051729941886440286,-0.004776879297397993,-0.004817572751750276,-0.005031459335214306,-0.004961840905485447,-0.004969573787692106,-0.005605041413951282,-0.005740579322885571,-0.0055009783130153915,-0.005494348574930437,0.0014992075072973803,0.0008631395776311986,-0.002609313239891129,-0.006378591596261132,-0.014739928807029717,0.002314397304666251,-0.0007893245291983424
6.780262761739543e-05,-6.630217421287876e-05,0.0012884408887855452,-0.003796284346445413,1.0,-0.0030532119639618666,-0.005086929373759667,0.003910364478932702,0.0006753199881747863,-0.00028973529827280376,0.0012800432413855485,-0.0077097987872231915,-0.006993262859612061,-0.008294834296863231,-0.007015148831172503,-0.004331482597960412,-0.00701368140766743,-0.007576830145500579,-0.006131416910305197,-0.007041902887428046,-0.005904930726001001,-0.0062844166746388415,-0.005843134079464635,-0.006270943450687494,0.01324000338700575,4.6272247038660385e-06,-0.009529810525769697,-0.03212648420753197,-0.0775926271856409,0.006135394653380524,0.025903938092420763
-0.09699874892512214,0.04019650406805337,-0.052147473700608356,-0.0012124869333738743,-0.0030532119639618666,1.0,0.34578763709207344,-0.019772342658855305,-0.034066966956376274,0.07334865649203669,-0.2253885718787564,-0.010789252233468483,-0.010635078148093426,-0.010500069663424505,-0.011026862212018753,-0.009701303870443321,-0.012180121502597743,-0.011622763574617811,-0.010818691649915377,-0.009652961837559945,-0.013065599907958962,-0.012169918690859987,-0.012044842039724417,-0.0127675577588824,0.01224296526199034,0.0043502108190329,0.14911783487693014,0.07472968879422895,0.04406978832804844,0.06663358962400531,-0.12735909698459988
0.010939985393758875,,0.054983002745770705,-0.0029085884333355577,-0.005086929373759667,0.34578763709207344,1.0,-0.01665707267154891,-0.01989686506135019,-0.0006820765332267104,-0.2036594132778811,-0.01820564834181569,-0.017968964577390008,-0.01851320496158256,-0.01890909233047586,-0.016660837228153196,-0.019596944716385893,-0.019448984897416553,-0.018184687363314217,-0.016523808683260297,-0.020228274113164885,-0.019373709624371363,-0.019513234580690157,-0.020146210541196263,0.01488702957964148,0.003507888877128974,0.14132033480691786,0.09375914664353292,0.0019847593095901283,0.08288666991249358,-0.06823408290918644
0.07526992077198469,0.07777753374570423,0.06441938215752692,0.003773815855823638,0.003910364478932702,-0.019772342658855305,-0.01665707267154891,1.0,0.04848236186917112,-0.07944439741631977,0.13018048371398205,-0.0033985671519319812,-0.008877245721536175,-0.004822470594867714,-0.008025357848746714,-0.013899428335756279,-0.00763956225866517,-0.006534812077923803,-0.003810582458899602,-0.012291316238850611,-0.007733202520496726,-0.007140364260433166,-0.015287156173500748,-0.005903617998512311,-0.03554623074744274,-0.017463408667948026,-0.050914421793467446,-0.03575509265352041,-0.057867453366252736,-0.04309353643309221,0.20760727002582482
0.0010685696628570675,0.0018345118043830916,-0.003962172621991356,0.00016909943291770229,0.0006753199881747863,-0.034066966956376274,-0.01989686506135019,0.04848236186917112,1.0,-0.013370579221578135,0.06603834926038211,-0.0007153547191964672,-0.0015224602730869383,-0.003630239964573849,-0.0015132955193842442,-0.009524559626526959,-0.0010152313016132547,-0.002465806671374647,-0.002763111976131144,-0.0027409918259659366,-0.0008213129217564428,-0.0010139050928949906,-0.0027336934439278703,-0.000684158571710895,-0.024221645248288237,3.223967674845652e-05,-0.014539089721527487,-0.010083700745130713,0.08527675177971294,0.008945078324334062,0.00904333021750217
-0.2661161878436538,-0.21742565734728184,-0.2520054501839638,0.0012525499535268173,-0.00028973529827280376,0.07334865649203669,-0.0006820765332267104,-0.07944439741631977,-0.013370579221578135,1.0,-0.11979094456602261,0.0034890763123822843,0.0038643870387617546,0.003704443083992478,0.004440178438686718,0.004262348000383719,0.004157156679880276,0.00467970416284462,0.004639622602730792,0.00551332263323074,0.004327355594073599,0.004604758477718031,0.004190874016797769,0.00480648514693609,9.675630792969402e-05,0.001501996607152304,0.14564058855561232,0.03438632134964214,-0.0035923191284878224,0.04898374220057536,-0.172679420506269
0.0744011101709072,0.06690539438425246,0.05227766774190431,0.0008557387318583871,0.0012800432413855485,-0.2253885718787564,-0.2036594132778811,0.13018048371398205,0.06603834926038211,-0.11979094456602261,1.0,0.0019238196832671722,0.0025424330359759616,-0.0017547528926509111,0.0016075740227465456,-0.0063037825275275875,0.002365341121370895,0.0014960662709628354,0.0005206542580896105,-0.0010317261582083613,0.002097032382699629,0.001150973128314888,0.0007645971935795015,0.002386027743082248,-0.017591396662516745,0.00014622132947311059,-0.2225148623885177,-0.1361244841994799,-0.24724066996291838,-0.25678928016422525,0.18511571137175792
0.0007045858422120801,-0.004191078240741143,-0.005654044808634177,-0.00524713232626874,-0.0077097987872231915,-0.010789252233468483,-0.01820564834181569,-0.0033985671519319812,-0.0007153547191964672,0.0034890763123822843,0.0019238196832671722,1.0,0.9500472833166178,0.952499829054771,0.9583951549507932,0.9379432939830918,0.9576147230607783,0.955261101255557,0.9368934000888601,0.9514066526562162,0.8166582808071766,0.8252491290924738,0.8320036964479594,0.8201764227178036,0.11049341227002968,0.029734578432957303,0.317200151126221,0.022225348438684737,0.3176291812189416,0.002740826705399368,0.0024804755782912823
-0.0014190356597365969,-0.006237135537001698,-0.007243558826942568,-0.004938308047297594,-0.006993262859612061,-0.010635078148093426,-0.017968964577390008,-0.008877245721536175,-0.0015224602730869383,0.0038643870387617546,0.0025424330359759616,0.9500472833166178,1.0,0.9514289600457823,0.9485491233891592,0.9307071040090091,0.9456991010947199,0.9412725638388361,0.9409747236471604,0.9417710447275551,0.8129814150720576,0.8187395728821824,0.8268649278617825,0.8138211220261882,0.1732891456274807,0.028194274799865953,0.3110747131734436,0.022632578239798445,0.3110378500366643,0.0029549905170850586,0.0013917574913561528
-0.0002457030053103941,-0.005032264330826938,-0.006091653836186287,-0.0051021894174219755,-0.008294834296863231,-0.010500069663424505,-0.01851320496158256,-0.004822470594867714,-0.003630239964573849,0.003704443083992478,-0.0017547528926509111,0.952499829054771,0.9514289600457823,1.0,0.9570054858089906,0.9396835815181959,0.9546983990712105,0.9505759448110325,0.9421938898883533,0.9490700402021679,0.8231882615734005,0.8278311732931672,0.8351779752562289,0.8238187091055609,0.1438937906212538,0.01798922261674544,0.31301393359719487,0.020164041438043304,0.31644304620795016,0.004176763437961098,0.0023743024688124958
-0.0020784549317225177,-0.006510707363437683,-0.009021224829212178,-0.0051729941886440286,-0.007015148831172503,-0.011026862212018753,-0.01890909233047586,-0.008025357848746714,-0.0015132955193842442,0.004440178438686718,0.0016075740227465456,0.9583951549507932,0.9485491233891592,0.9570054858089906,1.0,0.9449390947439124,0.9777577195573425,0.9717897424832611,0.9466848293218142,0.9675362543926567,0.8471894650295353,0.8516511429430355,0.8529299503307162,0.8473860464715136,0.06189992476278014,0.030647433177868433,0.3199470186739523,0.014777124618574508,0.3227639503098344,0.0030646794671118274,0.0006608353934375333
-0.0022473733122462393,-0.006809341356396052,-0.009556278333998032,-0.004776879297397993,-0.004331482597960412,-0.009701303870443321,-0.016660837228153196,-0.013899428335756279,-0.009524559626526959,0.004262348000383719,-0.0063037825275275875,0.9379432939830918,0.9307071040090091,0.9396835815181959,0.9449390947439124,1.0,0.9449336863584109,0.9430587591750464,0.9324997934005879,0.9445403262621743,0.8153598019664464,0.8194161323167042,0.8332048208572763,0.814577406197209,0.20761261481781035,0.023244327069740552,0.3091078485890594,0.02459087383617929,0.3115216316494618,0.006306410535083362,0.0013837552719824181
-0.0009080131810450892,-0.004749098605240013,-0.0076684745936313765,-0.004817572751750276,-0.00701368140766743,-0.012180121502597743,-0.019596944716385893,-0.00763956225866517,-0.0010152313016132547,0.004157156679880276,0.002365341121370895,0.9576147230607783,0.9456991010947199,0.9546983990712105,0.9777577195573425,0.9449336863584109,1.0,0.976337838338118,0.9480390068297477,0.9690634229503003,0.852535973524754,0.8552822253974,0.8572469704606899,0.8522152550812925,0.04569044657110196,0.018605039183361264,0.31927625156891315,0.011613027086231149,0.324726348312017,0.0028824565476522042,0.0012879733671869646
-0.001412554449164871,-0.005753070247419144,-0.008284320242981796,-0.005031459335214306,-0.007576830145500579,-0.011622763574617811,-0.019448984897416553,-0.006534812077923803,-0.002465806671374647,0.00467970416284462,0.0014960662709628354,0.955261101255557,0.9412725638388361,0.9505759448110325,0.9717897424832611,0.9430587591750464,0.976337838338118,1.0,0.9482918537463296,0.9693614926198801,0.8520315340998325,0.8551488896594162,0.8565080472898703,0.8545858338954546,0.050865235691571475,0.015745352662609645,0.3189786163613653,0.011950586963062114,0.32347112941339257,0.0030885320724664267,0.0008072422456234785
-0.0012220018560756942,-0.006469618222127518,-0.0074944289216088,-0.004961840905485447,-0.006131416910305197,-0.010818691649915377,-0.018184687363314217,-0.003810582458899602,-0.002763111976131144,0.004639622602730792,0.0005206542580896105,0.9368934000888601,0.9409747236471604,0.9421938898883533,0.9466848293218142,0.9324997934005879,0.9480390068297477,0.9482918537463296,1.0,0.9481568485251678,0.8222636563897433,0.8268460211853311,0.833458707356807,0.8218814981557727,0.17780427015065414,0.016015350763191105,0.3110603504429277,0.01824244295499681,0.3112689762047578,0.0044063130620256635,0.002527812253425548
-0.0024368508948412948,-0.005959899193412048,-0.008184301290770192,-0.004969573787692106,-0.007041902887428046,-0.009652961837559945,-0.016523808683260297,-0.012291316238850611,-0.0027409918259659366,0.00551332263323074,-0.0010317261582083613,0.9514066526562162,0.9417710447275551,0.9490700402021679,0.9675362543926567,0.9445403262621743,0.9690634229503003,0.9693614926198801,0.9481568485251678,1.0,0.8450712925690205,0.8486228157414974,0.8586690853198888,0.8432778642331947,0.09817312033240724,0.02739706838416345,0.3169339889568619,0.01968013074707219,0.31843575817218117,0.0039355226488440535,-0.0006342659515461116
-0.0013893445442268889,-0.004670093517026027,-0.005060391729764237,-0.005605041413951282,-0.005904930726001001,-0.013065599907958962,-0.020228274113164885,-0.007733202520496726,-0.0008213129217564428,0.004327355594073599,0.002097032382699629,0.8166582808071766,0.8129814150720576,0.8231882615734005,0.8471894650295353,0.8153598019664464,0.852535973524754,0.8520315340998325,0.8222636563897433,0.8450712925690205,1.0,0.9546095279477749,0.9290504295344418,0.9383209588899395,-0.016690772985721372,-0.0013206911417655296,0.2791834756197091,0.0005594351148953236,0.28592559577401777,0.002253319290066396,-1.0952306335842487e-05
-0.002212772871350668,-0.005429417399999704,-0.006311515925800181,-0.005740579322885571,-0.0062844166746388415,-0.012169918690859987,-0.019373709624371363,-0.007140364260433166,-0.0010139050928949906,0.004604758477718031,0.001150973128314888,0.8252491290924738,0.8187395728821824,0.8278311732931672,0.8516511429430355,0.8194161323167042,0.8552822253974,0.8551488896594162,0.8268460211853311,0.8486228157414974,0.9546095279477749,1.0,0.9296746987433381,0.939727995935285,-0.004830691747414079,0.0027775489790763277,0.28067360445165096,0.008230759670549193,0.2857322056035791,0.0025700834919330094,-0.00021136880038741333
-0.003438427419449864,-0.006489276747963752,-0.008248968570413923,-0.0055009783130153915,-0.005843134079464635,-0.012044842039724417,-0.019513234580690157,-0.015287156173500748,-0.0027336934439278703,0.004190874016797769,0.0007645971935795015,0.8320036964479594,0.8268649278617825,0.8351779752562289,0.8529299503307162,0.8332048208572763,0.8572469704606899,0.8565080472898703,0.833458707356807,0.8586690853198888,0.9290504295344418,0.9296746987433381,1.0,0.9289688859691265,0.06443874634735247,0.015607631103865753,0.2800643313059923,0.010781347902468943,0.28387253681914576,0.0025583299167456176,-0.0012919550978268892
-0.0015864208003304094,-0.005065461491777336,-0.005673266221138713,-0.005494348574930437,-0.006270943450687494,-0.0127675577588824,-0.020146210541196263,-0.005903617998512311,-0.000684158571710895,0.00480648514693609,0.002386027743082248,0.8201764227178036,0.8138211220261882,0.8238187091055609,0.8473860464715136,0.814577406197209,0.8522152550812925,0.8545858338954546,0.8218814981557727,0.8432778642331947,0.9383209588899395,0.939727995935285,0.9289688859691265,1.0,-0.0066983892626033435,-0.0030879874916990373,0.2808649136989407,0.001583272077957755,0.285860939059719,0.002679734338259355,-0.0001647838996281947
-0.004042024786783381,-0.00976826259750297,-0.009616806645734196,0.0014992075072973803,0.01324000338700575,0.01224296526199034,0.01488702957964148,-0.03554623074744274,-0.024221645248288237,9.675630792969402e-05,-0.017591396662516745,0.11049341227002968,0.1732891456274807,0.1438937906212538,0.06189992476278014,0.20761261481781035,0.04569044657110196,0.050865235691571475,0.17780427015065414,0.09817312033240724,-0.016690772985721372,-0.004830691747414079,0.06443874634735247,-0.0066983892626033435,1.0,0.12251445058441159,0.011600335315278662,0.08097756424780235,-0.016933714041261903,0.009391594438195119,-0.001297512514388434
-0.004412980736790011,-0.00382749307865107,-0.00562558689485528,0.0008631395776311986,4.6272247038660385e-06,0.0043502108190329,0.003507888877128974,-0.017463408667948026,3.223967674845652e-05,0.001501996607152304,0.00014622132947311059,0.029734578432957303,0.028194274799865953,0.01798922261674544,0.030647433177868433,0.023244327069740552,0.018605039183361264,0.015745352662609645,0.016015350763191105,0.02739706838416345,-0.0013206911417655296,0.0027775489790763277,0.015607631103865753,-0.0030879874916990373,0.12251445058441159,1.0,0.00388364023466022,0.042704342620855894,-0.014778450665433113,-0.0026056167112157042,-0.0047404641957687985
-0.1310184460572786,-0.12484478555929603,-0.10720148870927054,-0.002609313239891129,-0.009529810525769697,0.14911783487693014,0.14132033480691786,-0.050914421793467446,-0.014539089721527487,0.14564058855561232,-0.2225148623885177,0.317200151126221,0.3110747131734436,0.31301393359719487,0.3199470186739523,0.3091078485890594,0.31927625156891315,0.3189786163613653,0.3110603504429277,0.3169339889568619,0.2791834756197091,0.28067360445165096,0.2800643313059923,0.2808649136989407,0.011600335315278662,0.00388364023466022,1.0,0.10847596060493349,0.1813852701283218,0.11569629779025913,-0.23107508761936066
-0.07215371092482968,-0.10479006266727095,-0.09539656932801469,-0.006378591596261132,-0.03212648420753197,0.07472968879422895,0.09375914664353292,-0.03575509265352041,-0.010083700745130713,0.03438632134964214,-0.1361244841994799,0.022225348438684737,0.022632578239798445,0.020164041438043304,0.014777124618574508,0.02459087383617929,0.011613027086231149,0.011950586963062114,0.01824244295499681,0.01968013074707219,0.0005594351148953236,0.008230759670549193,0.010781347902468943,0.001583272077957755,0.08097756424780235,0.042704342620855894,0.10847596060493349,1.0,0.04838945309862353,0.038069173086034386,-0.07045738573046129
0.0018080744123449833,0.025716692805800884,0.01499633901432839,-0.014739928807029717,-0.0775926271856409,0.04406978832804844,0.0019847593095901283,-0.057867453366252736,0.08527675177971294,-0.0035923191284878224,-0.24724066996291838,0.3176291812189416,0.3110378500366643,0.31644304620795016,0.3227639503098344,0.3115216316494618,0.324726348312017,0.32347112941339257,0.3112689762047578,0.31843575817218117,0.28592559577401777,0.2857322056035791,0.28387253681914576,0.285860939059719,-0.016933714041261903,-0.014778450665433113,0.1813852701283218,0.04838945309862353,1.0,0.058804268269846825,-0.009955047715392427
-0.029141957966828422,-0.061718001039492654,-0.05115874149871394,0.002314397304666251,0.006135394653380524,0.06663358962400531,0.08288666991249358,-0.04309353643309221,0.008945078324334062,0.04898374220057536,-0.25678928016422525,0.002740826705399368,0.0029549905170850586,0.004176763437961098,0.0030646794671118274,0.006306410535083362,0.0028824565476522042,0.0030885320724664267,0.0044063130620256635,0.0039355226488440535,0.002253319290066396,0.0025700834919330094,0.0025583299167456176,0.002679734338259355,0.009391594438195119,-0.0026056167112157042,0.11569629779025913,0.038069173086034386,0.058804268269846825,1.0,-0.08628950675321856
0.18853972749304443,0.15274485008845393,0.14875123387547629,-0.0007893245291983424,0.025903938092420763,-0.12735909698459988,-0.06823408290918644,0.20760727002582482,0.00904333021750217,-0.172679420506269,0.18511571137175792,0.0024804755782912823,0.0013917574913561528,0.0023743024688124958,0.0006608353934375333,0.0013837552719824181,0.0012879733671869646,0.0008072422456234785,0.002527812253425548,-0.0006342659515461116,-1.0952306335842487e-05,-0.00021136880038741333,-0.0012919550978268892,-0.0001647838996281947,-0.001297512514388434,-0.0047404641957687985,-0.23107508761936066,-0.07045738573046129,-0.009955047715392427,-0.08628950675321856,1.0
